20130703	18	806709
20130703	19	794926
20130703	6	1559255
20130703	7	693105
20130703	8	693608
20130703	9	693989
20130704	11	1021508
20130704	12	666234
20130704	13	665525
20130704	14	659128
20130704	16	501906
20130704	17	323710
20130704	18	323662
20130704	19	335698
20130704	6	1482472
20130704	7	639204
20130704	8	639744
20130704	9	639562
20130705	11	3012605
20130705	12	2090583
20130705	13	2099676
20130705	14	2065956
20130705	16	1695145
20130705	17	1402701
20130705	18	1408623
20130705	19	1327431
20130705	6	1606239
20130705	7	754202
20130705	8	757374
20130705	9	756691
20130706	11	2369627
20130706	12	1243823
20130706	13	1249645
20130706	14	1247268
20130706	16	658329
20130706	17	452397
20130706	18	454854
20130706	19	457352
20130706	6	1489148
20130706	7	648085
20130706	8	648738
20130706	9	648594
20130707	11	6678250
20130707	12	3148466
20130707	13	3151909
20130707	14	3145211
20130707	16	1196922
20130707	17	920731
20130707	18	923417
20130707	19	897422
20130707	6	1942609
20130707	7	1026675
20130707	8	1027209
20130707	9	1026575
20130708	11	7205298
20130708	12	4018640
20130708	13	4023364
20130708	14	3982649
20130708	16	1410296
20130708	17	1111895
20130708	18	1114653
20130708	19	1090811
20130708	6	1675990
20130708	7	806250
20130708	8	807012
20130708	9	807074
20130709	11	6158463
20130709	12	3050108
20130709	13	3050693
20130709	14	3033763
20130709	16	1565539
20130709	17	1266428
20130709	18	1273633
20130709	19	1237110
20130709	6	1549200
20130709	7	690386
20130709	8	690899
20130709	9	689739
20130710	11	6553748
20130710	12	4032645
20130710	13	4026605
20130710	14	3985644
20130710	16	1080058
20130710	17	808031
20130710	18	806709
20130710	19	794926
20130710	6	1559255
20130710	7	693105
20130710	8	693608
20130710	9	693989
20130711	11	1021508
20130711	12	666234
20130711	13	665525
20130711	14	659128
20130711	16	501906
20130711	17	323710
20130711	18	323662
20130711	19	335698
20130711	6	1482472
20130711	7	639204
20130711	8	639744
20130711	9	639562
20130712	11	3012605
20130712	12	2090583
20130712	13	2099676
20130712	14	2065956
20130712	16	1695145
20130712	17	1402701
20130712	18	1408623
20130712	19	1327431
20130712	6	1606239
20130712	7	754202
20130712	8	757374
20130712	9	756691
20130713	11	2369627
20130713	12	1243823
20130713	13	1249645
20130713	14	1247268
20130713	16	658329
20130713	17	452397
20130713	18	454854
20130713	19	457352
20130713	6	1489148
20130713	7	648085
20130713	8	648738
20130713	9	648594
20130714	11	6678250
20130714	12	3148466
20130714	13	3151909
20130714	14	3145211
20130714	16	1196922
20130714	17	920731
20130714	18	923417
20130714	19	897422
20130714	6	1942609
20130714	7	1026675
20130714	8	1027209
20130714	9	1026575
20130715	11	7205298
20130715	12	4018640
20130715	13	4023364
20130715	14	3982649
20130715	16	1410296
20130715	17	1111895
20130715	18	1114653
20130715	19	1090811
20130715	6	1675990
20130715	7	806250
20130715	8	807012
20130715	9	807074
20130716	11	6158463
20130716	12	3050108
20130716	13	3050693
20130716	14	3033763
20130716	16	1565539
20130716	17	1266428
20130716	18	1273633
20130716	19	1237110
20130716	6	1549200
20130716	7	690386
20130716	8	690899
20130716	9	689739
20130717	11	6553748
20130717	12	4032645
20130717	13	4026605
20130717	14	3985644
20130717	16	1080058
20130717	17	808031
20130717	18	806709
20130717	19	794926
20130717	6	1559255
20130717	7	693105
20130717	8	693608
20130717	9	693989
20130718	11	1021508
20130718	12	666234
20130718	13	665525
20130718	14	659128
20130718	16	501906
20130718	17	323710
20130718	18	323662
20130718	19	335698
20130718	6	1482472
20130718	7	639204
20130718	8	639744
20130718	9	639562
20130719	11	3012605
20130719	12	2090583
20130719	13	2099676
20130719	14	2065956
20130719	16	1695145
20130719	17	1402701
20130719	18	1408623
20130719	19	1327431
20130719	6	1606239
20130719	7	754202
20130719	8	757374
20130719	9	756691
20130720	11	2369627
20130720	12	1243823
20130720	13	1249645
20130720	14	1247268
20130720	16	658329
20130720	17	452397
20130720	18	454854
20130720	19	457352
20130720	6	1489148
20130720	7	648085
20130720	8	648738
20130720	9	648594
20130721	11	6678250
20130721	12	3148466
20130721	13	3151909
20130721	14	3145211
20130721	16	1196922
20130721	17	920731
20130721	18	923417
20130721	19	897422
20130721	6	1942609
20130721	7	1026675
20130721	8	1027209
20130721	9	1026575
20130722	11	7205298
20130722	12	4018640
20130722	13	4023364
20130722	14	3982649
20130722	16	1410296
20130722	17	1111895
20130722	18	1114653
20130722	19	1090811
20130722	6	1675990
20130722	7	806250
20130722	8	807012
20130722	9	807074
20130723	11	6158463
20130723	12	3050108
20130723	13	3050693
20130723	14	3033763
20130723	16	1565539
20130723	17	1266428
20130723	18	1273633
20130723	19	1237110
20130723	6	1549200
20130723	7	690386
20130723	8	690899
20130723	9	689739
20130724	11	6553748
20130724	12	4032645
20130724	13	4026605
20130724	14	3985644
20130724	16	1080058
20130724	17	808031
20130724	18	806709
20130724	19	794926
20130724	6	1559255
20130724	7	693105
20130724	8	693608
20130724	9	693989
20130725	11	1021508
20130725	12	666234
20130725	13	665525
20130725	14	659128
20130725	16	501906
20130725	17	323710
20130725	18	323662
20130725	19	335698
20130725	6	1482472
20130725	7	639204
20130725	8	639744
20130725	9	639562
20130726	11	3012605
20130726	12	2090583
20130726	13	2099676
20130726	14	2065956
20130726	16	1695145
20130726	17	1402701
20130726	18	1408623
20130726	19	1327431
20130726	6	1606239
20130726	7	754202
20130726	8	757374
20130726	9	756691
20130727	11	2369627
20130727	12	1243823
20130727	13	1249645
20130727	14	1247268
20130727	16	658329
20130727	17	452397
20130727	18	454854
20130727	19	457352
20130727	6	1489148
20130727	7	648085
20130727	8	648738
20130727	9	648594
20130728	11	6678250
20130728	12	3148466
20130728	13	3151909
20130728	14	3145211
20130728	16	1196922
20130728	17	920731
20130728	18	923417
20130728	19	897422
20130728	6	1942609
20130728	7	1026675
20130728	8	1027209
20130728	9	1026575
20130729	11	7205298
20130729	12	4018640
20130729	13	4023364
20130729	14	3982649
20130729	16	1410296
20130729	17	1111895
20130729	18	1114653
20130729	19	1090811
20130729	6	1675990
20130729	7	806250
20130729	8	807012
20130729	9	807074
20130730	11	6158463
20130730	12	3050108
20130730	13	3050693
20130730	14	3033763
20130730	16	1565539
20130730	17	1266428
20130730	18	1273633
20130730	19	1237110
20130730	6	1549200
20130730	7	690386
20130730	8	690899
20130730	9	689739
20130731	11	6553748
20130731	12	4032645
20130731	13	4026605
20130731	14	3985644
20130731	16	1080058
20130731	17	808031
20130731	18	806709
20130731	19	794926
20130731	6	1559255
20130731	7	693105
20130731	8	693608
20130731	9	693989
20130801	11	1021508
20130801	12	666234
20130801	13	665525
20130801	14	659128
20130801	16	501906
20130801	17	323710
20130801	18	323662
20130801	19	335698
20130801	6	1482472
20130801	7	639204
20130801	8	639744
20130801	9	639562
20130802	11	3012605
20130802	12	2090583
20130802	13	2099676
20130802	14	2065956
20130802	16	1695145
20130802	17	1402701
20130802	18	1408623
20130802	19	1327431
20130802	6	1606239
20130802	7	754202
20130802	8	757374
20130802	9	756691
20130803	11	2369627
20130803	12	1243823
20130803	13	1249645
20130803	14	1247268
20130803	16	658329
20130803	17	452397
20130803	18	454854
20130803	19	457352
20130803	6	1489148
20130803	7	648085
20130803	8	648738
20130803	9	648594
20130804	11	6678250
20130804	12	3148466
20130804	13	3151909
20130804	14	3145211
20130804	16	1196922
20130804	17	920731
20130804	18	923417
20130804	19	897422
20130804	6	1942609
20130804	7	1026675
20130804	8	1027209
20130804	9	1026575
20130805	11	7205298
20130805	12	4018640
20130805	13	4023364
20130805	14	3982649
20130805	16	1410296
20130805	17	1111895
20130805	18	1114653
20130805	19	1090811
20130805	6	1675990
20130805	7	806250
20130805	8	807012
20130805	9	807074
20130806	11	6158463
20130806	12	3050108
20130806	13	3050693
20130806	14	3033763
20130806	16	1565539
20130806	17	1266428
20130806	18	1273633
20130806	19	1237110
20130806	6	1549200
20130806	7	690386
20130806	8	690899
20130806	9	689739
20130807	11	6553748
20130807	12	4032645
20130807	13	4026605
20130807	14	3985644
20130807	16	1080058
20130807	17	808031
20130807	18	806709
20130807	19	794926
20130807	6	1559255
20130807	7	693105
20130807	8	693608
20130807	9	693989
20130808	11	1021508
20130808	12	666234
20130808	13	665525
20130808	14	659128
20130808	16	501906
20130808	17	323710
20130808	18	323662
20130808	19	335698
20130808	6	1482472
20130808	7	639204
20130808	8	639744
20130808	9	639562
20130809	11	3012605
20130809	12	2090583
20130809	13	2099676
20130809	14	2065956
20130809	16	1695145
20130809	17	1402701
20130809	18	1408623
20130809	19	1327431
20130809	6	1606239
20130809	7	754202
20130809	8	757374
20130809	9	756691
20130810	11	2369627
20130810	12	1243823
20130810	13	1249645
20130810	14	1247268
20130810	16	658329
20130810	17	452397
20130810	18	454854
20130810	19	457352
20130810	6	1489148
20130810	7	648085
20130810	8	648738
20130810	9	648594
20130811	11	6678250
20130811	12	3148466
20130811	13	3151909
20130811	14	3145211
20130811	16	1196922
20130811	17	920731
20130811	18	923417
20130811	19	897422
20130811	6	1942609
20130811	7	1026675
20130811	8	1027209
20130811	9	1026575
20130812	11	7205298
20130812	12	4018640
20130812	13	4023364
20130812	14	3982649
20130812	16	1410296
20130812	17	1111895
20130812	18	1114653
20130812	19	1090811
20130812	6	1675990
20130812	7	806250
20130812	8	807012
20130812	9	807074
20130813	11	6158463
20130813	12	3050108
20130813	13	3050693
20130813	14	3033763
20130813	16	1565539
20130813	17	1266428
20130813	18	1273633
20130813	19	1237110
20130813	6	1549200
20130813	7	690386
20130813	8	690899
20130813	9	689739
20130814	11	6553748
20130814	12	4032645
20130814	13	4026605
20130814	14	3985644
20130814	16	1080058
20130814	17	808031
20130814	18	806709
20130814	19	794926
20130814	6	1559255
20130814	7	693105
20130814	8	693608
20130814	9	693989
20130815	11	1021508
20130815	12	666234
20130815	13	665525
20130815	14	659128
20130815	16	501906
20130815	17	323710
20130815	18	323662
20130815	19	335698
20130815	6	1482472
20130815	7	639204
20130815	8	639744
20130815	9	639562
20130816	11	3012605
20130816	12	2090583
20130816	13	2099676
20130816	14	2065956
20130816	16	1695145
20130816	17	1402701
20130816	18	1408623
20130816	19	1327431
20130816	6	1606239
20130816	7	754202
20130816	8	757374
20130816	9	756691
20130817	11	2369627
20130817	12	1243823
20130817	13	1249645
20130817	14	1247268
20130817	16	658329
20130817	17	452397
20130817	18	454854
20130817	19	457352
20130817	6	1489148
20130817	7	648085
20130817	8	648738
20130817	9	648594
20130818	11	6678250
20130818	12	3148466
20130818	13	3151909
20130818	14	3145211
20130818	16	1196922
20130818	17	920731
20130818	18	923417
20130818	19	897422
20130818	6	1942609
20130818	7	1026675
20130818	8	1027209
20130818	9	1026575
20130819	11	7205298
20130819	12	4018640
20130819	13	4023364
20130819	14	3982649
20130819	16	1410296
20130819	17	1111895
20130819	18	1114653
20130819	19	1090811
20130819	6	1675990
20130819	7	806250
20130819	8	807012
20130819	9	807074
20130820	11	6158463
20130820	12	3050108
20130820	13	3050693
20130820	14	3033763
20130820	16	1565539
20130820	17	1266428
20130820	18	1273633
20130820	19	1237110
20130820	6	1549200
20130820	7	690386
20130820	8	690899
20130820	9	689739
20130821	11	6553748
20130821	12	4032645
20130821	13	4026605
20130821	14	3985644
20130821	16	1080058
20130821	17	808031
20130821	18	806709
20130821	19	794926
20130821	6	1559255
20130821	7	693105
20130821	8	693608
20130821	9	693989
20130822	11	1021508
20130822	12	666234
20130822	13	665525
20130822	14	659128
20130822	16	501906
20130822	17	323710
20130822	18	323662
20130822	19	335698
20130822	6	1482472
20130822	7	639204
20130822	8	639744
20130822	9	639562
20130823	11	3012605
20130823	12	2090583
20130823	13	2099676
20130823	14	2065956
20130823	16	1695145
20130823	17	1402701
20130823	18	1408623
20130823	19	1327431
20130823	6	1606239
20130823	7	754202
20130823	8	757374
20130823	9	756691
20130824	11	2369627
20130824	12	1243823
20130824	13	1249645
20130824	14	1247268
20130824	16	658329
20130824	17	452397
20130824	18	454854
20130824	19	457352
20130824	6	1489148
20130824	7	648085
20130824	8	648738
20130824	9	648594
20130825	11	6678250
20130825	12	3148466
20130825	13	3151909
20130825	14	3145211
20130825	16	1196922
20130825	17	920731
20130825	18	923417
20130825	19	897422
20130825	6	1942609
20130825	7	1026675
20130825	8	1027209
20130825	9	1026575
20130826	11	7205298
20130826	12	4018640
20130826	13	4023364
20130826	14	3982649
20130826	16	1410296
20130826	17	1111895
20130826	18	1114653
20130826	19	1090811
20130826	6	1675990
20130826	7	806250
20130826	8	807012
20130826	9	807074
20130827	11	6158463
20130827	12	3050108
20130827	13	3050693
20130827	14	3033763
20130827	16	1565539
20130827	17	1266428
20130827	18	1273633
20130827	19	1237110
20130827	6	1549200
20130827	7	690386
20130827	8	690899
20130827	9	689739
20130828	11	6553748
20130828	12	4032645
20130828	13	4026605
20130828	14	3985644
20130828	16	1080058
20130828	17	808031
20130828	18	806709
20130828	19	794926
20130828	6	1559255
20130828	7	693105
20130828	8	693608
20130828	9	693989
20130829	11	1021508
20130829	12	666234
20130829	13	665525
20130829	14	659128
20130829	16	501906
20130829	17	323710
20130829	18	323662
20130829	19	335698
20130829	6	1482472
20130829	7	639204
20130829	8	639744
20130829	9	639562
20130830	11	3012605
20130830	12	2090583
20130830	13	2099676
20130830	14	2065956
20130830	16	1695145
20130830	17	1402701
20130830	18	1408623
20130830	19	1327431
20130830	6	1606239
20130830	7	754202
20130830	8	757374
20130830	9	756691
20130831	11	2369627
20130831	12	1243823
20130831	13	1249645
20130831	14	1247268
20130831	16	658329
20130831	17	452397
20130831	18	454854
20130831	19	457352
20130831	6	1489148
20130831	7	648085
20130831	8	648738
20130831	9	648594
20130901	11	6678250
20130901	12	3148466
20130901	13	3151909
20130901	14	3145211
20130901	16	1196922
20130901	17	920731
20130901	18	923417
20130901	19	897422
20130901	6	1942609
20130901	7	1026675
20130901	8	1027209
20130901	9	1026575
20130902	11	7205298
20130902	12	4018640
20130902	13	4023364
20130902	14	3982649
20130902	16	1410296
20130902	17	1111895
20130902	18	1114653
20130902	19	1090811
20130902	6	1675990
20130902	7	806250
20130902	8	807012
20130902	9	807074
20130903	11	6158463
20130903	12	3050108
20130903	13	3050693
20130903	14	3033763
20130903	16	1565539
20130903	17	1266428
20130903	18	1273633
20130903	19	1237110
20130903	6	1549200
20130903	7	690386
20130903	8	690899
20130903	9	689739
20130904	11	6553748
20130904	12	4032645
20130904	13	4026605
20130904	14	3985644
20130904	16	1080058
20130904	17	808031
20130904	18	806709
20130904	19	794926
20130904	6	1559255
20130904	7	693105
20130904	8	693608
20130904	9	693989
20130905	11	1021508
20130905	12	666234
20130905	13	665525
20130905	14	659128
20130905	16	501906
20130905	17	323710
20130905	18	323662
20130905	19	335698
20130905	6	1482472
20130905	7	639204
20130905	8	639744
20130905	9	639562
20130906	11	3012605
20130906	12	2090583
20130906	13	2099676
20130906	14	2065956
20130906	16	1695145
20130906	17	1402701
20130906	18	1408623
20130906	19	1327431
20130906	6	1606239
20130906	7	754202
20130906	8	757374
20130906	9	756691
20130907	11	2369627
20130907	12	1243823
20130907	13	1249645
20130907	14	1247268
20130907	16	658329
20130907	17	452397
20130907	18	454854
20130907	19	457352
20130907	6	1489148
20130907	7	648085
20130907	8	648738
20130907	9	648594
20130908	11	6678250
20130908	12	3148466
20130908	13	3151909
20130908	14	3145211
20130908	16	1196922
20130908	17	920731
20130908	18	923417
20130908	19	897422
20130908	6	1942609
20130908	7	1026675
20130908	8	1027209
20130908	9	1026575
20130909	11	7205298
20130909	12	4018640
20130909	13	4023364
20130909	14	3982649
20130909	16	1410296
20130909	17	1111895
20130909	18	1114653
20130909	19	1090811
20130909	6	1675990
20130909	7	806250
20130909	8	807012
20130909	9	807074
20130910	11	6158463
20130910	12	3050108
20130910	13	3050693
20130910	14	3033763
20130910	16	1565539
20130910	17	1266428
20130910	18	1273633
20130910	19	1237110
20130910	6	1549200
20130910	7	690386
20130910	8	690899
20130910	9	689739
20130911	11	6553748
20130911	12	4032645
20130911	13	4026605
20130911	14	3985644
20130911	16	1080058
20130911	17	808031
20130911	18	806709
20130911	19	794926
20130911	6	1559255
20130911	7	693105
20130911	8	693608
20130911	9	693989
20130912	11	1021508
20130912	12	666234
20130912	13	665525
20130912	14	659128
20130912	16	501906
20130912	17	323710
20130912	18	323662
20130912	19	335698
20130912	6	1482472
20130912	7	639204
20130912	8	639744
20130912	9	639562
20130913	11	3012605
20130913	12	2090583
20130913	13	2099676
20130913	14	2065956
20130913	16	1695145
20130913	17	1402701
20130913	18	1408623
20130913	19	1327431
20130913	6	1606239
20130913	7	754202
20130913	8	757374
20130913	9	756691
20130914	11	2369627
20130914	12	1243823
20130914	13	1249645
20130914	14	1247268
20130914	16	658329
20130914	17	452397
20130914	18	454854
20130914	19	457352
20130914	6	1489148
20130914	7	648085
20130914	8	648738
20130914	9	648594
20130915	11	6678250
20130915	12	3148466
20130915	13	3151909
20130915	14	3145211
20130915	16	1196922
20130915	17	920731
20130915	18	923417
20130915	19	897422
20130915	6	1942609
20130915	7	1026675
20130915	8	1027209
20130915	9	1026575
20130916	11	7205298
20130916	12	4018640
20130916	13	4023364
20130916	14	3982649
20130916	16	1410296
20130916	17	1111895
20130916	18	1114653
20130916	19	1090811
20130916	6	1675990
20130916	7	806250
20130916	8	807012
20130916	9	807074
20130917	11	6158463
20130917	12	3050108
20130917	13	3050693
20130917	14	3033763
20130917	16	1565539
20130917	17	1266428
20130917	18	1273633
20130917	19	1237110
20130917	6	1549200
20130917	7	690386
20130917	8	690899
20130917	9	689739
20130918	11	6553748
20130918	12	4032645
20130918	13	4026605
20130918	14	3985644
20130918	16	1080058
20130918	17	808031
20130918	18	806709
20130918	19	794926
20130918	6	1559255
20130918	7	693105
20130918	8	693608
20130918	9	693989
20130919	11	1021508
20130919	12	666234
20130919	13	665525
20130919	14	659128
20130919	16	501906
20130919	17	323710
20130919	18	323662
20130919	19	335698
20130919	6	1482472
20130919	7	639204
20130919	8	639744
20130919	9	639562
20130920	11	3012605
20130920	12	2090583
20130920	13	2099676
20130920	14	2065956
20130920	16	1695145
20130920	17	1402701
20130920	18	1408623
20130920	19	1327431
20130920	6	1606239
20130920	7	754202
20130920	8	757374
20130920	9	756691
20130921	11	2369627
20130921	12	1243823
20130921	13	1249645
20130921	14	1247268
20130921	16	658329
20130921	17	452397
20130921	18	454854
20130921	19	457352
20130921	6	1489148
20130921	7	648085
20130921	8	648738
20130921	9	648594
